Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1290,10762825,BetaWsdcat,"2023-08-05 11:59:55",0.54431,1,betawsdcat
1291,10741735,"Josiah McMillan","2023-08-05 20:04:54",0.54431,6,josiahmcmillan
1292,10716270,etcnet,"2023-10-11 19:46:39",0.54447,211,shakilj
1293,10685257,yifan_chang,"2023-07-15 14:31:28",0.54499,1,chang125
1294,10689420,DJ_C,"2023-07-25 22:40:22",0.54499,8,dongjun819
1295,10677112,unmol03,"2023-08-03 09:53:23",0.54499,14,unmol03
1296,10811780,Challengers,"2023-09-16 14:48:21",0.54499,12,"maruneko01,nulkana,takahironakashima"
1297,10868108,"Phillip Williams","2023-09-26 02:32:19",0.54539,21,phillipwilliams314
1298,10740642,"Marin Kisic","2023-08-18 13:47:47",0.54558,12,mkisic
1299,10872526,"Sonny Ghosh","2023-09-20 23:32:07",0.54586,8,turbothot
1300,10751316,Jen,"2023-09-16 18:29:11",0.54619,5,jedrzejalchimowicz
1301,10801997,"Sunny #2","2023-09-18 10:45:49",0.54655,31,sunny2309
1302,10956664,"Midhunlal P J","2023-10-11 17:12:49",0.54660,10,midhu19
1303,10869716,Noufal,"2023-09-08 06:28:46",0.54691,10,kvsnoufal
1304,10959101,"Nguyễn Văn Thị Trà","2023-10-11 21:18:13",0.54718,12,nguynvnthtr
1305,10893658,Ashishjhuria,"2023-09-11 03:05:42",0.54755,6,ashishjhuria
1306,10775413,"Ed Welch","2023-08-08 21:04:55",0.54760,3,edwardakalarrywelch
1307,10892987,lzfilms4,"2023-09-10 08:53:31",0.54764,1,lzfilms4
1308,10863722,"Saptarshi Nag 69","2023-10-11 20:03:06",0.54771,10,saptarshinag69
1309,10687287,Baiph,"2023-07-21 12:19:03",0.54782,5,pingfan
1310,10764312,"Arturo Linares","2023-08-05 18:45:15",0.54785,2,arturolinares
1311,10679210,"Vadym Malitskyi","2023-08-12 08:10:20",0.54803,20,mvvppp
1312,10679731,__ChrisQ__,"2023-08-22 09:58:57",0.54868,8,chrisqiu
1313,10679668,TeammateGPT4,"2023-09-06 16:05:58",0.54891,10,wuwenmin
1314,10695870,ApprAwa,"2023-08-21 12:07:08",0.54903,14,apprawa
1315,10930266,"Emma Wilson Ev","2023-10-09 11:53:50",0.54934,36,emmawilsonev
1316,10893408,harukz,"2023-09-13 15:15:50",0.54935,2,harukz
1317,10722827,Evdilos_Ikaria,"2023-09-07 10:44:50",0.54968,31,georgem
1318,10935215,DADunn,"2023-09-20 03:35:41",0.55024,1,dadunn
1319,10716468,"Duong Nguyen","2023-08-01 12:22:15",0.55044,10,duongng2911
1320,10749923,WujiayiY,"2023-08-02 03:16:58",0.55055,2,wujiayiy
1321,10819679,shouldbeworking,"2023-09-10 14:26:37",0.55083,12,shouldbeworking
1322,10756566,wcwswswws,"2023-10-05 00:43:22",0.55111,50,wcwswswws
1323,10787819,"Dave E","2023-09-16 04:29:33",0.55112,4,davidedwards1
1324,10898435,Toussaintma,"2023-10-03 10:19:37",0.55116,7,tmat128
1325,10696148,drinf,"2023-09-25 10:24:14",0.55122,12,drinfernet
1326,10760807,Connie,"2023-09-11 10:18:05",0.55177,22,connie2627
1327,10675310,nishiguchinozomu,"2023-07-28 07:46:01",0.55210,14,nishiguchinozomu
1328,10777879,Touchdown,"2023-10-11 21:38:59",0.55240,18,"jiayuoliviafeng,selinapangang,wentaochen2,yuqingchen1111"
1329,10918299,"Yusuph Mustapha Ladi","2023-10-11 14:51:35",0.55257,13,yusuphmustaphaladi
1330,10681991,"Rocker Ritesh","2023-09-30 09:18:59",0.55270,14,rockerritesh
1331,10687392,SVG,"2023-10-05 09:50:05",0.55289,11,gribanovsv419
1332,10760587,"Hải Minh Nguyễn","2023-08-14 00:17:17",0.55323,10,himinhnguyn
1333,10726203,Chinmaya,"2023-10-11 11:27:30",0.55340,100,chinmayadatt
1334,10706429,DilBERT,"2023-08-04 16:46:37",0.55351,23,"devanshu125,mananjhaveri"
1335,10825958,"Jixing Jiang","2023-09-02 13:34:59",0.55352,3,jixingjiang
1336,10866354,udaizin,"2023-09-12 07:19:12",0.55455,2,udaizin
1337,10683382,Prestige,"2023-09-17 04:46:21",0.55472,43,anisharitakula
1338,10711647,"Diverse Neurons","2023-10-09 16:06:18",0.55489,85,"anasshamoon,marcosorrenti,nouralhodaalsleakh"
1339,10766290,"RANA PRAFFUL","2023-08-08 21:11:42",0.55501,2,ranaprafful
1340,10678920,"Aaryam Sharma","2023-10-10 20:52:01",0.55512,14,aschamp
1341,10729135,"Kai Qin","2023-08-08 14:33:17",0.55517,16,"kaiqincal,williamcai"
1342,10742965,LightWeights,"2023-10-11 17:11:22",0.55520,90,"alessandrosardelli,christianpeluso,james901"
1343,10937922,A0203120J,"2023-09-27 00:10:34",0.55579,16,juxmunx
1344,10687056,HUM,"2023-07-16 06:26:58",0.55605,1,helloiamcbl
1345,10678013,Dhyaneswaran,"2023-07-21 14:15:39",0.55605,6,dhyaneswaran
1346,10773889,"Mehdi Pedram","2023-09-06 07:24:26",0.55625,8,pedram
1347,10833938,at7459,"2023-10-01 11:56:22",0.55625,111,at7459
1348,10883138,Zurman,"2023-09-22 04:03:55",0.55631,7,zurman
1349,10768131,"Miles Morales","2023-08-07 05:56:04",0.55691,1,shobhiii
1350,10813101,MenloPark,"2023-08-28 16:31:06",0.55701,3,"gabe2002,menlopark,suryaveluguri"
1351,10725545,BlackNoodle,"2023-10-11 01:55:29",0.55729,67,tjr4090
1352,10693030,"Zhytnyk Oleksandr","2023-10-06 08:39:26",0.55748,28,zhytnykoleksandr
1353,10674765,"Anthony Wynne","2023-09-03 19:59:11",0.55756,1,anthony35813
1354,10820345,q-x-d,"2023-09-27 15:04:10",0.55787,10,qqxxdd
1355,10926834,"Haoyu Wangc","2023-10-09 11:38:34",0.55834,40,haoyuwangc
1356,10859269,IvanSlijepčević,"2023-09-02 10:40:51",0.55906,2,jedannijenula
1357,10953631,"Sunil Kumar","2023-09-23 15:47:54",0.55981,1,sunilk1303
1358,10767090,"Ivan V. Savkin","2023-09-03 14:06:17",0.56031,11,ivansavkin
1359,10782581,Maho,"2023-08-22 09:03:37",0.56100,18,mahosaurus
1360,10861161,YueWang123,"2023-10-10 08:03:02",0.56138,18,yuewang123
1361,10892278,petrov,"2023-09-15 04:39:45",0.56152,13,peterpetrov826
1362,10768043,VECTOR,"2023-08-09 04:34:03",0.56164,3,vikazrajpurohit
1363,10841870,"Tony Tang","2023-09-07 16:41:14",0.56220,1,"jedcheng,tangtunyu"
1364,10846465,HannahGordon,"2023-08-31 16:33:50",0.56221,2,hannahgordon
1365,10872232,"Vadim Goliakov","2023-10-03 13:04:29",0.56226,3,vadimgoliakov
1366,10732578,"H. M.","2023-10-11 01:12:44",0.56232,23,hmasui
1367,10907074,"Imraan Md","2023-10-05 03:49:18",0.56258,34,imraanmd
1368,10868360,Olly,"2023-09-12 08:18:07",0.56292,15,ollyrennard
1369,10770557,"Abin Singh","2023-09-10 14:59:39",0.56294,68,abinsingh
1370,10834749,"Samarth Prakash","2023-08-30 08:12:35",0.56400,2,samarthsprakash
1371,10834878,goat,"2023-10-07 14:52:43",0.56459,14,black1848
1372,10737522,"Grail Finder","2023-09-06 11:27:12",0.56496,22,grailfinder
1373,10683428,"LAHOUCINE BOUSMENE","2023-10-10 18:37:26",0.56539,54,fadmadahouz
1374,10776625,你吼辣么大声干嘛,"2023-08-28 20:38:45",0.56549,28,larryz23
1375,10740842,Humarin,"2023-08-15 19:56:20",0.56577,28,"makual,vladimirvorobevv"
1376,10844056,Nyambayar,"2023-10-09 03:01:52",0.56706,49,nyambayar
1377,10683910,"andy jennings","2023-09-06 09:54:45",0.56707,13,ajenningsfrankston
1378,10805209,"Robert Trypuz","2023-09-03 07:48:51",0.56733,23,roberttrypuz
1379,10744975,absygrace,"2023-09-03 06:42:00",0.56781,8,absygrace
1380,10992941,"henry jung","2023-10-01 00:13:31",0.56789,1,henryhyunsikjung
1381,10677809,hiro716,"2023-09-24 23:34:02",0.56879,4,hiro716
1382,10781632,Glad-Operating-System,"2023-08-29 09:09:17",0.57033,34,gladoperatingsystem
1383,10852153,"ST Champs","2023-10-11 03:07:22",0.57033,40,"donfoh,imperialghost,tohkaifeng,vinodjayakumar123"
1384,10712750,ChuloAI,"2023-08-20 15:25:45",0.57073,23,"karajan42,paolorechia"
1385,10793680,"Denis Logvinenko","2023-09-04 10:41:35",0.57086,11,dennislo
1386,10691029,"Ofir Flaysher","2023-08-22 08:32:58",0.57181,14,ofirflaysher
1387,10714308,"Paul Cummins","2023-09-09 19:41:56",0.57187,18,dracostandard
1388,10916814,kazuma,"2023-10-10 16:01:58",0.57218,28,kazumamori
1389,10745915,dilthoms,"2023-08-11 12:31:38",0.57226,13,dilthoms
1390,10750191,karubiniumu,"2023-09-28 04:20:53",0.57260,1,karubiniumu
1391,11010990,"doxon johnson","2023-10-11 19:03:17",0.57274,6,doxonjohnson
1392,10789980,LWOLWO,"2023-08-21 06:38:55",0.57337,13,lwolwo
1393,10800830,Conweezy,"2023-10-01 00:52:29",0.57458,13,conweezy
1394,10928097,test,"2023-09-24 13:59:02",0.57525,17,williamang071
1395,10804313,Roee,"2023-08-18 10:07:14",0.57531,1,roeexu
1396,10902141,EvgenSuit,"2023-09-29 10:49:16",0.57573,9,evgensuit
1397,10923380,HJADLHFJK,"2023-10-07 14:20:36",0.57578,9,hjadlhfjk
1398,10795824,kapedalex,"2023-08-25 15:29:47",0.57581,37,kapedalex
1399,10984932,"Marek Michalik","2023-10-02 22:49:40",0.57594,16,marekm4
1400,10748483,Whatever,"2023-09-19 17:20:18",0.57674,11,"haoyuanwangwhy,yilunjiang11"
1401,10679070,bsenst,"2023-09-12 14:58:37",0.57718,7,bnzn261029
1402,10775778,"Yuning Ding","2023-08-22 15:48:04",0.57738,1,yuningding
1403,10950586,domborys,"2023-10-06 12:04:41",0.57747,7,domborys
1404,10710357,giosuec,"2023-07-24 01:37:13",0.57803,3,"alanpicucci,fabiopernisi,giosuec"
1405,10718474,KagglePro,"2023-08-22 15:02:00",0.57837,2,kaggleprollc
1406,10731603,"İclal Çetin","2023-09-27 15:59:02",0.57843,11,claletin
1407,10841637,ADTZ,"2023-09-04 15:13:32",0.57865,15,annezelenka
1408,10818748,"林湧森 (Dyson Lin)","2023-08-22 02:49:43",0.57873,1,dysonlin
1409,10696951,Nagaraju,"2023-07-23 16:52:55",0.57974,6,orugantn
1410,10709933,jdkato,"2023-08-09 00:57:34",0.58045,22,jdkato
1411,10678742,Knightbearr,"2023-07-14 18:24:32",0.58046,6,knightbearr
1412,10725182,"Xiaoyang Bi","2023-07-29 08:35:19",0.58097,6,xiaoyangbi
1413,10694480,christinaGjf,"2023-07-28 08:56:59",0.58131,15,christinagjf
1414,10701017,"Jan Bre","2023-07-28 12:18:15",0.58193,1,jpbremer
1415,10676021,doteeee,"2023-09-25 13:15:56",0.58252,38,narendra
1416,10677248,@#￥55^&*(~,"2023-08-18 05:08:13",0.58275,5,yyleaves
1417,10868927,"DL Phantom","2023-09-30 05:08:30",0.58337,13,dlphantom
1418,10708419,himanshu,"2023-09-28 05:42:03",0.58348,18,himanshuchugh
1419,10785814,"Theodoros Psarras","2023-09-16 14:59:20",0.58362,22,theodorospsarras
1420,10814702,B.Ruslan,"2023-10-11 15:33:50",0.58380,114,bruslan
1421,10722660,"Katerina Fomkina","2023-09-30 02:33:01",0.58425,18,katerinafomkina
1422,10737750,"Gumer Khasan","2023-08-19 13:26:37",0.58493,19,gumerkhasan
1423,10794323,Sfleur,"2023-09-21 08:05:27",0.58526,9,sfleur
1424,10677031,"William Alabi","2023-09-12 11:05:31",0.58533,15,williamalabi
1425,10843631,amuvia,"2023-10-04 13:19:30",0.58533,24,amuvia
1426,10904081,"Bharath Mohan","2023-10-04 13:56:12",0.58544,9,bharathm03
1427,10786936,Suraj,"2023-10-06 11:13:02",0.58605,15,suraj520
1428,10956607,"Meet Patel","2023-10-11 18:57:01",0.58638,3,mit101
1429,10724416,Ilyas,"2023-08-26 14:22:43",0.58666,26,isaoud
1430,10803698,"Urenna Okeke","2023-10-10 23:05:02",0.58680,10,urennaohaya
1431,11007340,"SANISETTY HEMA SAGAR","2023-10-03 19:54:21",0.58712,5,sanisettyhemasagar
1432,10687297,Arwani,"2023-09-28 00:28:31",0.58734,18,arwani
1433,10691915,Viji,"2023-10-07 17:03:31",0.58734,37,viji1609
1434,10693258,chocodo,"2023-09-27 23:56:33",0.58756,74,chocodo
1435,10815436,AstroCoffee,"2023-09-17 00:13:53",0.58908,19,robinonsay1
1436,10785038,"Paolo Antonuccio","2023-09-11 09:37:49",0.58912,30,paoloantonuccio
1437,10935251,"Fayçal Baki","2023-10-11 20:45:56",0.58914,28,fcbk95
1438,10676423,"Carl Mark","2023-09-19 03:55:52",0.58921,8,carlmark
1439,10765724,"Tru Hnk","2023-10-08 08:20:32",0.58935,44,truhnk
1440,10685833,"Tim Yee","2023-08-18 14:35:21",0.58986,27,teeyee314
1441,10787120,MaximusPrime,"2023-10-08 06:37:52",0.59001,14,aashishjhamtani
1442,10813127,yuya,"2023-08-27 05:21:10",0.59035,16,yuyakita
1443,10705695,eric-shy,"2023-07-25 15:35:47",0.59082,3,ericshy
1444,10793987,bytestorm,"2023-10-11 17:04:23",0.59171,25,bytestorm
1445,10816931,victor123dd,"2023-09-30 05:33:19",0.59222,24,victor123dd
1446,10829715,herminw,"2023-09-30 05:43:55",0.59222,16,herminw
1447,10778125,"Junji Takeshima","2023-08-14 04:43:14",0.59260,17,junjitakeshima
1448,10913653,"Venkatesh Prasad","2023-10-11 21:51:45",0.59357,26,venanilav
1449,10759214,FunWhileCoding,"2023-09-27 15:47:12",0.59421,16,funwhilecoding
1450,10699658,"Vaibhav Nakrani","2023-10-07 05:26:23",0.59576,24,vaibhavnakrani
1451,10750962,"Ren Goto","2023-10-10 06:21:25",0.59595,30,rengoto
1452,10736604,"Artyom Shmakov","2023-09-02 09:43:15",0.59634,11,artyomshmakov
1453,11002009,"Marlon Flügge","2023-10-08 00:45:45",0.59643,1,mfluegge
1454,10796323,"Robert Field","2023-08-22 13:15:55",0.59663,34,robfield1
1455,10803119,krutika,"2023-09-05 23:04:31",0.59736,13,krutika23
1456,10838993,"Prabu Palanisamy","2023-09-17 07:17:52",0.59741,1,mechallenge
1457,10838981,"Shaun Fraser","2023-09-20 11:11:40",0.59742,20,shaunfraser
1458,10748970,failip,"2023-08-06 15:19:51",0.59789,18,philippkuboth
1459,10796663,JD-DS,"2023-10-11 20:08:51",0.59806,58,johndonz12
1460,10969558,kurise,"2023-10-10 10:50:33",0.59810,29,kurise
1461,10889275,"RIKU FOOTBALL CORNER","2023-09-26 01:22:43",0.59815,25,rikufootballcorner
1462,10708910,wj66x419,"2023-10-10 10:15:57",0.59905,1,wj66x419
1463,10844643,"Алексей Чекушкин","2023-09-13 09:00:30",0.59989,28,toammf
1464,10789392,S_E_B,"2023-08-14 00:03:30",0.60022,7,salbarbosa
1465,10736250,"Atsuya Zaima","2023-10-08 04:11:14",0.60041,13,"atsuyazaima,takumaki"
1466,10834169,"Ronit Das","2023-10-11 15:37:32",0.60048,10,ronitdas
1467,10863612,"Amirsina Torfi","2023-09-05 02:22:21",0.60181,2,iramirsina
1468,10956249,Y.Nakama,"2023-10-11 06:06:55",0.60189,22,yasufuminakama
1469,10686010,Terje,"2023-07-19 18:03:57",0.60282,9,terje62
1470,10685744,Dougue,"2023-08-10 18:21:48",0.60297,39,"bda221,dougue"
1471,11010467,salmonshake,"2023-10-04 09:15:49",0.60329,1,salmonshake
1472,10849257,agisiu,"2023-10-06 22:54:17",0.60329,5,agisiu
1473,10844545,"Inaganti Ruchitha","2023-10-10 13:40:03",0.60329,5,inagantiruchitha
1474,10853208,"Guat Hwa","2023-09-12 08:41:14",0.60361,15,guathwa
1475,10812356,Mohneesh_Sreegirisetty,"2023-09-23 15:57:25",0.60385,7,mohneesh7
1476,10684953,RaRuRu,"2023-08-31 01:18:38",0.60386,28,raruru
1477,10802957,"Dalton Gray","2023-08-18 15:05:09",0.60414,1,daltongray
1478,10836521,"Oleg Papulov","2023-09-17 19:38:59",0.60446,13,olegpapulov
1479,10788263,morixx,"2023-08-18 01:01:36",0.60453,3,morixx
1480,10828575,"Shreyas Daniel Gaddam","2023-08-24 17:17:02",0.60453,2,shreydan
1481,10835561,Hotei,"2023-10-11 22:17:20",0.60457,19,hoteimat
1482,10780372,"Mahtab Hossain","2023-10-08 10:09:02",0.60472,9,mahtabhossain
1483,10791911,KMT2001,"2023-08-23 12:27:36",0.60496,2,kmt2001
1484,10770094,LS,"2023-10-04 17:25:08",0.60523,3,arolfflora
1485,10790072,"Arsenii Shulikov","2023-08-12 20:26:26",0.60532,1,arseniishulikov
1486,10739257,"Wayne Lau","2023-09-10 03:02:59",0.60584,95,wheynelau
1487,10828027,Vibi,"2023-10-11 21:53:07",0.60608,10,vibe95
1488,10684758,quantumgeek,"2023-08-29 11:29:44",0.60667,5,yk1598
1489,10681605,M1GUSTA,"2023-07-21 11:29:53",0.60689,5,m1gusta
1490,10689253,"L. Alexander W.","2023-07-27 13:00:52",0.60824,6,lalexanderw
1491,10678955,"Matthew Jansen","2023-09-02 15:31:53",0.60864,18,matthewjansen
1492,10799656,"Yulian Gilyazev","2023-09-14 15:08:34",0.60887,1,uliangi
1493,10867545,"Spaghetti Magic","2023-09-22 14:43:51",0.60919,5,rickycorte
1494,10814692,"Hanoch hu","2023-09-27 23:32:39",0.60942,7,hanochhu
1495,10704857,"Shin Kaji","2023-08-15 14:09:49",0.60992,3,shinkaji
1496,10834317,"Anshul Dixit","2023-09-15 18:03:41",0.61016,30,lilac07
1497,10797184,dpblueblue,"2023-09-11 02:19:13",0.61020,7,"dpblueblue,elaine0402"
1498,10913335,"Mattie Terzolo","2023-09-15 19:51:39",0.61021,5,mattieterzolo
1499,10789489,wusan142857,"2023-09-02 16:35:40",0.61035,8,wusan142857
1500,10711109,"Khaled DELLAL","2023-09-11 13:08:34",0.61108,38,dellalkhaled
1501,10688468,EvgenyKazenov,"2023-10-03 08:24:52",0.61112,34,evgenykazenov
1502,10713267,"Bayodele Famuyide","2023-08-03 03:54:24",0.61173,12,bayodelefamuyide
1503,10700423,"Ali Asgher Mansoor Habiby","2023-07-23 18:26:24",0.61212,4,aliasgherman
1504,10876256,"Alkan Erturan","2023-09-16 01:08:48",0.61234,12,alkanerturan
1505,10850876,zile,"2023-10-04 12:32:45",0.61310,30,cfzile
1506,10817493,"kheder yazgi","2023-10-01 22:08:08",0.61321,33,khederyazgi
1507,10702703,AuTuMnnnnn,"2023-08-14 12:02:27",0.61340,5,autumnnnnn
1508,10802508,"with wind","2023-09-15 07:08:13",0.61375,7,yangxiaolong1989
1509,10861351,seblful,"2023-09-11 20:39:42",0.61424,3,seblful
1510,10675934,"Shiva Manhar","2023-07-25 10:29:54",0.61428,1,shivamanhar
1511,10706374,"Justin Ghavami","2023-07-28 03:18:32",0.61453,1,justinghavami
1512,10713751,CarTerran,"2023-07-30 15:28:36",0.61453,10,carterran
1513,10837647,mostafaei2002,"2023-08-27 16:04:48",0.61453,1,mostafaei2002
1514,10808426,...,"2023-08-27 14:26:50",0.61506,6,alekos2
1515,10946347,"Jesutimilehin Onayemi","2023-10-11 19:49:49",0.61527,13,jesutimilehinonayemi
1516,10806774,"Rajat Ranjan","2023-08-18 12:38:08",0.61530,2,rajatranjan
1517,10684537,"KARIM FAIQ","2023-07-21 16:59:51",0.61541,2,karimfaiq
1518,10733703,TrueO'Mitchell,"2023-08-02 20:06:16",0.61571,12,trueomitchell
1519,10839341,"Elise Griffin","2023-09-23 04:26:28",0.61573,5,elisegriffin
1520,10698448,"Sajjad Amjad","2023-07-22 17:03:53",0.61594,3,sajjadamjad
1521,10686927,herosws,"2023-07-16 05:23:21",0.61655,1,herosws
1522,10692715,OussJ14,"2023-07-17 19:07:19",0.61659,2,oussamaj
1523,10748886,"Pavlov Egor","2023-08-16 13:11:54",0.61674,8,pavlovegor
1524,10837424,"J Byrne","2023-08-28 20:27:55",0.61686,5,jbyrne
1525,10833007,FinnK,"2023-08-28 21:03:12",0.61723,3,thefinniest
1526,10849137,Takulop,"2023-08-30 10:30:14",0.61723,2,bregbreg
1527,10870363,"georf BAMBA","2023-09-07 18:40:31",0.61723,2,harcherole
1528,10891965,"Onat Inak","2023-09-09 23:57:40",0.61723,2,onatinak
1529,10679287,kansk42,"2023-10-11 22:13:44",0.61746,1,kansk42
1530,10801934,"Hamza Belkarkor","2023-08-25 16:12:32",0.61751,2,hamzabelkarkor
1531,10705659,Jolyne,"2023-10-11 01:33:45",0.61758,26,jolyne
1532,10844093,"Sivasankar M","2023-08-29 11:54:27",0.61762,1,sivasankarm
1533,10676065,kaggleaccount2112,"2023-09-19 05:38:51",0.61769,21,kaggleaccount2112
1534,10704455,"Alena Kruchinina","2023-09-30 22:25:39",0.61784,19,alenakruchinina
1535,10893402,"mohamed el metwaly","2023-09-24 17:28:31",0.61849,10,mohamedelmetwaly81
1536,10746414,ScriboSense,"2023-10-10 06:06:09",0.61856,2,"ravindumarasinghe,uom200375f,uom200384g"
1537,10916405,"Staci Mansell","2023-09-22 13:32:15",0.61858,14,stacimansell
1538,10689553,Jade_cui21,"2023-07-17 13:03:45",0.61923,3,jadecui21
1539,10780426,"Brandon Kluzek","2023-09-07 21:17:21",0.61933,1,brandonkluzek
1540,10819048,"Mohmed Ehab","2023-08-26 18:42:10",0.61946,7,mohmedehab
1541,10745960,"Raga Jai Santhosh","2023-09-24 05:59:49",0.61963,1,ragajaisanthosh
1542,10788043,A_Smol_Bread,"2023-08-12 05:32:39",0.62031,1,alaister
1543,10851877,Farhana_Rahman_82,"2023-09-19 07:36:49",0.62033,9,farhanarahman82
1544,10711202,"Alpay Abbaszade","2023-08-27 12:47:07",0.62057,3,alpayabbaszade
1545,10797988,mirudora,"2023-08-21 22:10:54",0.62059,12,mirudora
1546,10856425,"David Mas","2023-09-01 22:25:38",0.62070,2,davidmasp
1547,10824272,"Jie Chang","2023-09-22 02:41:02",0.62110,3,jiechanglemon
1548,10917246,Abishek,"2023-09-15 09:07:42",0.62160,1,abisheksrivastav
1549,10833765,"Kayode James Joshua","2023-09-14 16:51:01",0.62167,7,joshuakayodejames
1550,10789444,"Eugene Miyoshi","2023-08-16 10:04:27",0.62170,1,eugenemiyoshi
1551,10921000,Autistic_Startup,"2023-10-09 12:31:51",0.62170,14,"mossieb,nejcblaznik"
1552,10891165,"Omri Gruman","2023-09-27 13:40:21",0.62177,13,omrigruman
1553,10816194,monao,"2023-08-22 07:22:44",0.62198,1,monao303
1554,10779946,JohannesBarstad,"2023-10-09 23:25:47",0.62213,16,barstad
1555,10686521,"Nikolay Pismennyi","2023-07-29 00:49:34",0.62214,7,npismenniy
1556,10695526,yunsuxiaozi,"2023-09-11 08:04:47",0.62214,10,yunsuxiaozi
1557,10905293,MelMai,"2023-09-23 01:40:31",0.62222,12,melmai
1558,10709380,"Dmitriy Gakh","2023-08-13 18:06:37",0.62223,15,dmitriygakh
1559,10728241,铁达尼_JiaEr,"2023-07-27 05:21:10",0.62223,1,jiaertt
1560,10702357,"Marko Beocanin","2023-08-04 01:04:19",0.62286,4,"isaiahpowell,markobeocanin"
1561,10845271,Shizuku,"2023-09-06 13:14:51",0.62353,3,"bioai009,kokishinbara"
1562,10682815,"Matt K","2023-07-17 20:17:24",0.62361,5,kunkel3169
1563,10925365,"renbo- learner","2023-10-02 06:52:11",0.62364,2,renbolearner
1564,10815391,alberthu233,"2023-08-21 20:47:02",0.62383,5,alberthu233
1565,10877404,hr15de,"2023-09-15 09:18:46",0.62390,13,hr15de
1566,10792207,"Tymur Prorochenko","2023-08-19 23:40:42",0.62403,7,tymurprorochenko
1567,10692169,"[Deleted] b9749bc8-221a-4764-8edb-4c9ebb2b269f","2023-07-24 05:56:14",0.62433,11,del=06da28e73de0599a
1568,10730954,"SEFRIOUI Yassine","2023-08-04 08:08:37",0.62440,10,sefrioui
1569,10688891,"Raja sekhar Godavarthi","2023-09-24 22:35:47",0.62441,2,rajasekhargodavarthi
1570,10783887,AiheadAi,"2023-10-08 20:18:47",0.62444,20,aiheadai
1571,10701063,"Enric Reverter","2023-10-11 11:37:23",0.62448,5,ereverter
1572,10930586,learnerzy,"2023-09-18 20:15:13",0.62515,3,youssefz
1573,10856574,mohd_izhar,"2023-10-10 14:35:46",0.62560,4,izharh
1574,10979714,"Jayaram Krovvidi","2023-09-28 02:03:57",0.62562,4,jayaramkrovvidi
1575,10839337,"Tatiana Malygina","2023-10-10 12:45:06",0.62566,13,latticetower
1576,10723134,"Michael Ibrahim","2023-08-31 11:21:00",0.62582,27,michaelibrahim
1577,10775257,"Nikita Zaglumonin","2023-09-02 21:19:22",0.62599,9,nikzagl
1578,10769035,koosh,"2023-10-10 20:59:06",0.62611,3,santhkm
1579,10759705,"Minh Bửu Lục","2023-09-06 10:30:18",0.62618,24,minhbulc
1580,10874043,"Juan Marin","2023-09-09 20:48:16",0.62649,1,jmmarinq
1581,10841307,"Lambert Bruyas","2023-09-05 13:19:05",0.62671,1,lambertbruyas
1582,10692773,Yannchikk,"2023-08-16 09:54:35",0.62672,1,yannchikk
1583,10713447,"Akhil Theerthala","2023-09-29 03:24:17",0.62678,21,akhiltheerthala
1584,10710942,waldun,"2023-08-11 14:53:40",0.62712,5,waldun
1585,10871160,Büşra,"2023-10-02 12:34:43",0.62744,6,busratekin
1586,10705403,"Sebastian Krauß","2023-08-30 13:04:41",0.62768,32,sebastiankrau
1587,10842333,"Georgi Shopov","2023-10-11 19:22:49",0.62774,27,datasciencegonewild
1588,10984160,"Rohit Rangwani","2023-10-10 18:36:01",0.62775,3,rohitrangwani
1589,10807644,bkgforver,"2023-08-18 02:46:42",0.62786,1,bkgforver
1590,10691607,"Arvind (Yetirajan) Narayanan Iyengar","2023-08-09 14:22:07",0.62829,18,arviinndn
1591,10679822,"Joshua Adrian Cahyono","2023-08-24 13:13:12",0.62851,12,jvthunder
1592,10835298,"sharlene gray","2023-09-19 14:16:40",0.62859,12,sharlenegray
1593,10860113,ML-Friend,"2023-09-05 12:13:52",0.62888,2,friendml
1594,10805486,"First Attempt","2023-08-30 00:43:59",0.62888,15,abhishekkumarm98
1595,10957932,BOLJA,"2023-10-11 23:18:10",0.62893,5,"joelkbb5,praiseoketola"
1596,10787773,NewUser6535,"2023-10-03 18:42:02",0.62934,109,newuser6535
1597,10916447,Newick,"2023-09-14 14:36:38",0.62939,1,sshao2018
1598,10826320,"ne ne","2023-08-25 19:20:37",0.62948,7,senjougahara
1599,10921083,"Pazzion On","2023-09-28 13:27:12",0.62952,5,"pazzionon,shaikshahir"
1600,10755594,"Polat Öztürk","2023-09-09 18:02:24",0.62962,5,polatztrk
1601,10960817,"Ala Eddine GRINE","2023-10-10 20:32:18",0.62962,18,alaeddinegrine
1602,10790139,EnjeGodinez,"2023-08-30 02:49:05",0.62971,14,enjegodinez
1603,10887661,"Jitesh Saini","2023-09-08 21:06:10",0.63032,3,jiteshsaini
1604,10687863,vinit,"2023-10-04 05:13:34",0.63048,16,vinitkp
1605,10798873,zolstar,"2023-08-28 09:12:52",0.63060,25,quangsaobk
1606,11008546,henghh,"2023-10-04 07:00:21",0.63062,1,henghh
1607,10832829,"Sohail Ahmed","2023-09-14 13:06:03",0.63142,3,datascientistsohail
1608,10822937,"kunal patel","2023-08-31 19:19:43",0.63191,2,kunalpatel2001
1609,10696095,StupidXie,"2023-08-13 13:27:45",0.63210,1,stupidxie
1610,10893924,jh,"2023-10-11 02:16:03",0.63225,10,eiix000
